日付,商品名,カテゴリー,販売商品数,売上,曜日,祝日,最高気温,最低気温,天気,休日フラグ,特異日フラグ,月,季節,イベント有無,長期休みの種類,長期休みフラグ,前週同曜日_売上,売上_移動平均7日,恒常メニュー,シーズンメニュー,商品数
2024-10-15,11 KIWIごろごろキウイ,スムージー,8.0,138785.0,Tuesday,0,26.6,17.9,晴れ,0,0,10.0,秋,無,該当なし,0,67430.0,203039.3,1,0,8.0
2024-10-15,09 BOCベリーベリーオレンジココナッツ,スムージー,7.0,138785.0,Tuesday,0,26.6,17.9,晴れ,0,0,10.0,秋,無,該当なし,0,67430.0,203039.3,1,0,7.0
2024-10-15,10 MGつぶつぶマンゴーミルク,スムージー,7.0,138785.0,Tuesday,0,26.6,17.9,晴れ,0,0,10.0,秋,無,該当なし,0,67430.0,203039.3,1,0,7.0
2024-10-15,07 OP果実たっぷりオレンジパイン,スムージー,9.0,138785.0,Tuesday,0,26.6,17.9,晴れ,0,0,10.0,秋,無,該当なし,0,67430.0,203039.3,1,0,9.0
2024-10-15,04 MIXトロピカルマンゴーミックス,スムージー,6.0,138785.0,Tuesday,0,26.6,17.9,晴れ,0,0,10.0,秋,無,該当なし,0,67430.0,203039.3,1,0,6.0
2024-10-16,14 PGS搾りたてピンクグレープフルーツソーダ,ソーダ,3.0,88980.0,Wednesday,0,26.4,19.0,曇り,0,0,10.0,秋,無,該当なし,0,82640.0,203945.0,1,0,3.0
2024-10-16,12 LMNゴクゴクレモネードソーダ,ソーダ,1.0,88980.0,Wednesday,0,26.4,19.0,曇り,0,0,10.0,秋,無,該当なし,0,82640.0,203945.0,1,0,1.0
2024-10-16,10 MGつぶつぶマンゴーミルク,スムージー,2.0,88980.0,Wednesday,0,26.4,19.0,曇り,0,0,10.0,秋,無,該当なし,0,82640.0,203945.0,1,0,2.0
2024-10-16,KPS まるごと巨峰とパインスムージー,期間限定スムージー,2.0,88980.0,Wednesday,0,26.4,19.0,曇り,0,0,10.0,秋,無,該当なし,0,82640.0,203945.0,0,1,2.0
2024-10-16,11 KIWIごろごろキウイ,スムージー,2.0,88980.0,Wednesday,0,26.4,19.0,曇り,0,0,10.0,秋,無,該当なし,0,82640.0,203945.0,1,0,2.0
2024-10-16,03 STBAつぶつぶいちごバナナミルク,スムージー,4.0,88980.0,Wednesday,0,26.4,19.0,曇り,0,0,10.0,秋,無,該当なし,0,82640.0,203945.0,1,0,4.0
2024-10-16,01 PBA金の房プレミアムバナナミルク,スムージー,4.0,88980.0,Wednesday,0,26.4,19.0,曇り,0,0,10.0,秋,無,該当なし,0,82640.0,203945.0,1,0,4.0
2024-10-16,04 MIXトロピカルマンゴーミックス,スムージー,3.0,88980.0,Wednesday,0,26.4,19.0,曇り,0,0,10.0,秋,無,該当なし,0,82640.0,203945.0,1,0,3.0
2024-10-16,13 LLS搾りたてレモンライムソーダ,ソーダ,9.0,88980.0,Wednesday,0,26.4,19.0,曇り,0,0,10.0,秋,無,該当なし,0,82640.0,203945.0,1,0,9.0
2024-10-16,02 BA完熟バナナミルク,スムージー,10.0,88980.0,Wednesday,0,26.4,19.0,曇り,0,0,10.0,秋,無,該当なし,0,82640.0,203945.0,1,0,10.0
2024-10-16,09 BOCベリーベリーオレンジココナッツ,スムージー,6.0,88980.0,Wednesday,0,26.4,19.0,曇り,0,0,10.0,秋,無,該当なし,0,82640.0,203945.0,1,0,6.0
2024-10-16,MK100 極早生みかん果汁100%ジュース,期間限定100%,36.0,88980.0,Wednesday,0,26.4,19.0,曇り,0,0,10.0,秋,無,該当なし,0,82640.0,203945.0,0,1,36.0
2024-10-16,06 ACAIアサイースムージー,スムージー,4.0,88980.0,Wednesday,0,26.4,19.0,曇り,0,0,10.0,秋,無,該当なし,0,82640.0,203945.0,1,0,4.0
2024-10-16,07 OP果実たっぷりオレンジパイン,スムージー,5.0,88980.0,Wednesday,0,26.4,19.0,曇り,0,0,10.0,秋,無,該当なし,0,82640.0,203945.0,1,0,5.0
2024-10-16,08 KOPつぶつぶキウイオレンジパイン,スムージー,4.0,88980.0,Wednesday,0,26.4,19.0,曇り,0,0,10.0,秋,無,該当なし,0,82640.0,203945.0,1,0,4.0
2024-10-16,SS 東京サンセットソーダ,店舗限定,7.0,88980.0,Wednesday,0,26.4,19.0,曇り,0,0,10.0,秋,無,該当なし,0,82640.0,203945.0,1,0,7.0
2024-10-17,11 KIWIごろごろキウイ,スムージー,3.0,84630.0,Thursday,0,26.0,20.7,曇り,0,0,10.0,秋,無,該当なし,0,76730.0,205073.6,1,0,3.0
2024-10-17,09 BOCベリーベリーオレンジココナッツ,スムージー,1.0,84630.0,Thursday,0,26.0,20.7,曇り,0,0,10.0,秋,無,該当なし,0,76730.0,205073.6,1,0,1.0
2024-10-17,13 LLS搾りたてレモンライムソーダ,ソーダ,3.0,84630.0,Thursday,0,26.0,20.7,曇り,0,0,10.0,秋,無,該当なし,0,76730.0,205073.6,1,0,3.0
2024-10-17,10 MGつぶつぶマンゴーミルク,スムージー,3.0,84630.0,Thursday,0,26.0,20.7,曇り,0,0,10.0,秋,無,該当なし,0,76730.0,205073.6,1,0,3.0
2024-10-17,12 LMNゴクゴクレモネードソーダ,ソーダ,4.0,84630.0,Thursday,0,26.0,20.7,曇り,0,0,10.0,秋,無,該当なし,0,76730.0,205073.6,1,0,4.0
2024-10-17,03 STBAつぶつぶいちごバナナミルク,スムージー,4.0,84630.0,Thursday,0,26.0,20.7,曇り,0,0,10.0,秋,無,該当なし,0,76730.0,205073.6,1,0,4.0
2024-10-17,05 KBケールバナナ,スムージー,4.0,84630.0,Thursday,0,26.0,20.7,曇り,0,0,10.0,秋,無,該当なし,0,76730.0,205073.6,1,0,4.0
2024-10-17,14 PGS搾りたてピンクグレープフルーツソーダ,ソーダ,5.0,84630.0,Thursday,0,26.0,20.7,曇り,0,0,10.0,秋,無,該当なし,0,76730.0,205073.6,1,0,5.0
2024-10-17,02 BA完熟バナナミルク,スムージー,6.0,84630.0,Thursday,0,26.0,20.7,曇り,0,0,10.0,秋,無,該当なし,0,76730.0,205073.6,1,0,6.0
2024-10-17,06 ACAIアサイースムージー,スムージー,3.0,84630.0,Thursday,0,26.0,20.7,曇り,0,0,10.0,秋,無,該当なし,0,76730.0,205073.6,1,0,3.0
2024-10-17,SS 東京サンセットソーダ,店舗限定,5.0,84630.0,Thursday,0,26.0,20.7,曇り,0,0,10.0,秋,無,該当なし,0,76730.0,205073.6,1,0,5.0
2024-10-17,07 OP果実たっぷりオレンジパイン,スムージー,7.0,84630.0,Thursday,0,26.0,20.7,曇り,0,0,10.0,秋,無,該当なし,0,76730.0,205073.6,1,0,7.0
2024-10-17,KPS まるごと巨峰とパインスムージー,期間限定スムージー,8.0,84630.0,Thursday,0,26.0,20.7,曇り,0,0,10.0,秋,無,該当なし,0,76730.0,205073.6,0,1,8.0
2024-10-17,08 KOPつぶつぶキウイオレンジパイン,スムージー,3.0,84630.0,Thursday,0,26.0,20.7,曇り,0,0,10.0,秋,無,該当なし,0,76730.0,205073.6,1,0,3.0
2024-10-17,MK100 極早生みかん果汁100%ジュース,期間限定100%,22.0,84630.0,Thursday,0,26.0,20.7,曇り,0,0,10.0,秋,無,該当なし,0,76730.0,205073.6,0,1,22.0
2024-10-17,01 PBA金の房プレミアムバナナミルク,スムージー,16.0,84630.0,Thursday,0,26.0,20.7,曇り,0,0,10.0,秋,無,該当なし,0,76730.0,205073.6,1,0,16.0
2024-10-18,13 LLS搾りたてレモンライムソーダ,ソーダ,1.0,71793.0,Friday,0,22.9,20.5,曇り,0,0,10.0,秋,無,該当なし,0,86870.0,202919.7,1,0,1.0
2024-10-18,KPS まるごと巨峰とパインスムージー,期間限定スムージー,1.0,71793.0,Friday,0,22.9,20.5,曇り,0,0,10.0,秋,無,該当なし,0,86870.0,202919.7,0,1,1.0
2024-10-18,02 BA完熟バナナミルク,スムージー,2.0,71793.0,Friday,0,22.9,20.5,曇り,0,0,10.0,秋,無,該当なし,0,86870.0,202919.7,1,0,2.0
2024-10-18,10 MGつぶつぶマンゴーミルク,スムージー,2.0,71793.0,Friday,0,22.9,20.5,曇り,0,0,10.0,秋,無,該当なし,0,86870.0,202919.7,1,0,2.0
2024-10-18,05 KBケールバナナ,スムージー,2.0,71793.0,Friday,0,22.9,20.5,曇り,0,0,10.0,秋,無,該当なし,0,86870.0,202919.7,1,0,2.0
2024-10-18,04 MIXトロピカルマンゴーミックス,スムージー,2.0,71793.0,Friday,0,22.9,20.5,曇り,0,0,10.0,秋,無,該当なし,0,86870.0,202919.7,1,0,2.0
2024-10-18,11 KIWIごろごろキウイ,スムージー,2.0,71793.0,Friday,0,22.9,20.5,曇り,0,0,10.0,秋,無,該当なし,0,86870.0,202919.7,1,0,2.0
2024-10-18,12 LMNゴクゴクレモネードソーダ,ソーダ,3.0,71793.0,Friday,0,22.9,20.5,曇り,0,0,10.0,秋,無,該当なし,0,86870.0,202919.7,1,0,3.0
2024-10-18,03 STBAつぶつぶいちごバナナミルク,スムージー,4.0,71793.0,Friday,0,22.9,20.5,曇り,0,0,10.0,秋,無,該当なし,0,86870.0,202919.7,1,0,4.0
2024-10-18,09 BOCベリーベリーオレンジココナッツ,スムージー,3.0,71793.0,Friday,0,22.9,20.5,曇り,0,0,10.0,秋,無,該当なし,0,86870.0,202919.7,1,0,3.0
2024-10-18,07 OP果実たっぷりオレンジパイン,スムージー,4.0,71793.0,Friday,0,22.9,20.5,曇り,0,0,10.0,秋,無,該当なし,0,86870.0,202919.7,1,0,4.0
2024-10-18,08 KOPつぶつぶキウイオレンジパイン,スムージー,5.0,71793.0,Friday,0,22.9,20.5,曇り,0,0,10.0,秋,無,該当なし,0,86870.0,202919.7,1,0,5.0
2024-10-18,SS 東京サンセットソーダ,店舗限定,7.0,71793.0,Friday,0,22.9,20.5,曇り,0,0,10.0,秋,無,該当なし,0,86870.0,202919.7,1,0,7.0
2024-10-18,06 ACAIアサイースムージー,スムージー,5.0,71793.0,Friday,0,22.9,20.5,曇り,0,0,10.0,秋,無,該当なし,0,86870.0,202919.7,1,0,5.0
2024-10-18,01 PBA金の房プレミアムバナナミルク,スムージー,13.0,71793.0,Friday,0,22.9,20.5,曇り,0,0,10.0,秋,無,該当なし,0,86870.0,202919.7,1,0,13.0
2024-10-18,14 PGS搾りたてピンクグレープフルーツソーダ,ソーダ,3.0,71793.0,Friday,0,22.9,20.5,曇り,0,0,10.0,秋,無,該当なし,0,86870.0,202919.7,1,0,3.0
2024-10-18,MK100 極早生みかん果汁100%ジュース,期間限定100%,21.0,71793.0,Friday,0,22.9,20.5,曇り,0,0,10.0,秋,無,該当なし,0,86870.0,202919.7,0,1,21.0
2024-10-19,14 PGS搾りたてピンクグレープフルーツソーダ,ソーダ,9.0,249210.0,Saturday,0,30.1,21.2,曇り,1,0,10.0,秋,無,該当なし,0,297760.0,195984.0,1,0,9.0
2024-10-19,11 KIWIごろごろキウイ,スムージー,7.0,249210.0,Saturday,0,30.1,21.2,曇り,1,0,10.0,秋,無,該当なし,0,297760.0,195984.0,1,0,7.0
2024-10-19,04 MIXトロピカルマンゴーミックス,スムージー,4.0,249210.0,Saturday,0,30.1,21.2,曇り,1,0,10.0,秋,無,該当なし,0,297760.0,195984.0,1,0,4.0
2024-10-19,09 BOCベリーベリーオレンジココナッツ,スムージー,3.0,249210.0,Saturday,0,30.1,21.2,曇り,1,0,10.0,秋,無,該当なし,0,297760.0,195984.0,1,0,3.0
2024-10-19,13 LLS搾りたてレモンライムソーダ,ソーダ,4.0,249210.0,Saturday,0,30.1,21.2,曇り,1,0,10.0,秋,無,該当なし,0,297760.0,195984.0,1,0,4.0
2024-10-19,05 KBケールバナナ,スムージー,7.0,249210.0,Saturday,0,30.1,21.2,曇り,1,0,10.0,秋,無,該当なし,0,297760.0,195984.0,1,0,7.0
2024-10-19,SS 東京サンセットソーダ,店舗限定,25.0,249210.0,Saturday,0,30.1,21.2,曇り,1,0,10.0,秋,無,該当なし,0,297760.0,195984.0,1,0,25.0
2024-10-19,06 ACAIアサイースムージー,スムージー,7.0,249210.0,Saturday,0,30.1,21.2,曇り,1,0,10.0,秋,無,該当なし,0,297760.0,195984.0,1,0,7.0
2024-10-19,07 OP果実たっぷりオレンジパイン,スムージー,12.0,249210.0,Saturday,0,30.1,21.2,曇り,1,0,10.0,秋,無,該当なし,0,297760.0,195984.0,1,0,12.0
2024-10-19,10 MGつぶつぶマンゴーミルク,スムージー,13.0,249210.0,Saturday,0,30.1,21.2,曇り,1,0,10.0,秋,無,該当なし,0,297760.0,195984.0,1,0,13.0
2024-10-19,12 LMNゴクゴクレモネードソーダ,ソーダ,16.0,249210.0,Saturday,0,30.1,21.2,曇り,1,0,10.0,秋,無,該当なし,0,297760.0,195984.0,1,0,16.0
2024-10-19,KPS まるごと巨峰とパインスムージー,期間限定スムージー,16.0,249210.0,Saturday,0,30.1,21.2,曇り,1,0,10.0,秋,無,該当なし,0,297760.0,195984.0,0,1,16.0
2024-10-19,03 STBAつぶつぶいちごバナナミルク,スムージー,23.0,249210.0,Saturday,0,30.1,21.2,曇り,1,0,10.0,秋,無,該当なし,0,297760.0,195984.0,1,0,23.0
2024-10-19,02 BA完熟バナナミルク,スムージー,28.0,249210.0,Saturday,0,30.1,21.2,曇り,1,0,10.0,秋,無,該当なし,0,297760.0,195984.0,1,0,28.0
2024-10-19,01 PBA金の房プレミアムバナナミルク,スムージー,24.0,249210.0,Saturday,0,30.1,21.2,曇り,1,0,10.0,秋,無,該当なし,0,297760.0,195984.0,1,0,24.0
2024-10-19,MK100 極早生みかん果汁100%ジュース,期間限定100%,82.0,249210.0,Saturday,0,30.1,21.2,曇り,1,0,10.0,秋,無,該当なし,0,297760.0,195984.0,0,1,82.0
2024-10-19,08 KOPつぶつぶキウイオレンジパイン,スムージー,9.0,249210.0,Saturday,0,30.1,21.2,曇り,1,0,10.0,秋,無,該当なし,0,297760.0,195984.0,1,0,9.0
2024-10-20,06 ACAIアサイースムージー,スムージー,4.0,173520.0,Sunday,0,22.7,13.3,晴れ,1,0,10.0,秋,無,該当なし,0,407270.0,162591.1,1,0,4.0
2024-10-20,08 KOPつぶつぶキウイオレンジパイン,スムージー,6.0,173520.0,Sunday,0,22.7,13.3,晴れ,1,0,10.0,秋,無,該当なし,0,407270.0,162591.1,1,0,6.0
2024-10-20,04 MIXトロピカルマンゴーミックス,スムージー,5.0,173520.0,Sunday,0,22.7,13.3,晴れ,1,0,10.0,秋,無,該当なし,0,407270.0,162591.1,1,0,5.0
2024-10-20,09 BOCベリーベリーオレンジココナッツ,スムージー,6.0,173520.0,Sunday,0,22.7,13.3,晴れ,1,0,10.0,秋,無,該当なし,0,407270.0,162591.1,1,0,6.0
2024-10-20,12 LMNゴクゴクレモネードソーダ,ソーダ,4.0,173520.0,Sunday,0,22.7,13.3,晴れ,1,0,10.0,秋,無,該当なし,0,407270.0,162591.1,1,0,4.0
2024-10-20,10 MGつぶつぶマンゴーミルク,スムージー,5.0,173520.0,Sunday,0,22.7,13.3,晴れ,1,0,10.0,秋,無,該当なし,0,407270.0,162591.1,1,0,5.0
2024-10-20,14 PGS搾りたてピンクグレープフルーツソーダ,ソーダ,9.0,173520.0,Sunday,0,22.7,13.3,晴れ,1,0,10.0,秋,無,該当なし,0,407270.0,162591.1,1,0,9.0
2024-10-20,MK100 極早生みかん果汁100%ジュース,期間限定100%,51.0,173520.0,Sunday,0,22.7,13.3,晴れ,1,0,10.0,秋,無,該当なし,0,407270.0,162591.1,0,1,51.0
2024-10-20,13 LLS搾りたてレモンライムソーダ,ソーダ,10.0,173520.0,Sunday,0,22.7,13.3,晴れ,1,0,10.0,秋,無,該当なし,0,407270.0,162591.1,1,0,10.0
2024-10-20,03 STBAつぶつぶいちごバナナミルク,スムージー,23.0,173520.0,Sunday,0,22.7,13.3,晴れ,1,0,10.0,秋,無,該当なし,0,407270.0,162591.1,1,0,23.0
2024-10-20,KPS まるごと巨峰とパインスムージー,期間限定スムージー,12.0,173520.0,Sunday,0,22.7,13.3,晴れ,1,0,10.0,秋,無,該当なし,0,407270.0,162591.1,0,1,12.0
2024-10-20,IMO 蜜いもミルクシェイク,期間限定スムージー,12.0,173520.0,Sunday,0,22.7,13.3,晴れ,1,0,10.0,秋,無,該当なし,0,407270.0,162591.1,0,1,12.0
2024-10-20,11 KIWIごろごろキウイ,スムージー,7.0,173520.0,Sunday,0,22.7,13.3,晴れ,1,0,10.0,秋,無,該当なし,0,407270.0,162591.1,1,0,7.0
2024-10-20,07 OP果実たっぷりオレンジパイン,スムージー,12.0,173520.0,Sunday,0,22.7,13.3,晴れ,1,0,10.0,秋,無,該当なし,0,407270.0,162591.1,1,0,12.0
2024-10-20,02 BA完熟バナナミルク,スムージー,12.0,173520.0,Sunday,0,22.7,13.3,晴れ,1,0,10.0,秋,無,該当なし,0,407270.0,162591.1,1,0,12.0
2024-10-20,SS 東京サンセットソーダ,店舗限定,9.0,173520.0,Sunday,0,22.7,13.3,晴れ,1,0,10.0,秋,無,該当なし,0,407270.0,162591.1,1,0,9.0
2024-10-20,01 PBA金の房プレミアムバナナミルク,スムージー,14.0,173520.0,Sunday,0,22.7,13.3,晴れ,1,0,10.0,秋,無,該当なし,0,407270.0,162591.1,1,0,14.0
2024-10-21,13 LLS搾りたてレモンライムソーダ,ソーダ,4.0,90970.0,Monday,0,20.5,11.5,晴れ,0,0,10.0,秋,無,該当なし,0,331220.0,128269.7,1,0,4.0
2024-10-21,14 PGS搾りたてピンクグレープフルーツソーダ,ソーダ,1.0,90970.0,Monday,0,20.5,11.5,晴れ,0,0,10.0,秋,無,該当なし,0,331220.0,128269.7,1,0,1.0
2024-10-21,06 ACAIアサイースムージー,スムージー,1.0,90970.0,Monday,0,20.5,11.5,晴れ,0,0,10.0,秋,無,該当なし,0,331220.0,128269.7,1,0,1.0
2024-10-21,05 KBケールバナナ,スムージー,2.0,90970.0,Monday,0,20.5,11.5,晴れ,0,0,10.0,秋,無,該当なし,0,331220.0,128269.7,1,0,2.0
2024-10-21,08 KOPつぶつぶキウイオレンジパイン,スムージー,2.0,90970.0,Monday,0,20.5,11.5,晴れ,0,0,10.0,秋,無,該当なし,0,331220.0,128269.7,1,0,2.0
2024-10-21,12 LMNゴクゴクレモネードソーダ,ソーダ,3.0,90970.0,Monday,0,20.5,11.5,晴れ,0,0,10.0,秋,無,該当なし,0,331220.0,128269.7,1,0,3.0
2024-10-21,KPS まるごと巨峰とパインスムージー,期間限定スムージー,2.0,90970.0,Monday,0,20.5,11.5,晴れ,0,0,10.0,秋,無,該当なし,0,331220.0,128269.7,0,1,2.0
2024-10-21,04 MIXトロピカルマンゴーミックス,スムージー,4.0,90970.0,Monday,0,20.5,11.5,晴れ,0,0,10.0,秋,無,該当なし,0,331220.0,128269.7,1,0,4.0
2024-10-21,02 BA完熟バナナミルク,スムージー,6.0,90970.0,Monday,0,20.5,11.5,晴れ,0,0,10.0,秋,無,該当なし,0,331220.0,128269.7,1,0,6.0
2024-10-21,01 PBA金の房プレミアムバナナミルク,スムージー,6.0,90970.0,Monday,0,20.5,11.5,晴れ,0,0,10.0,秋,無,該当なし,0,331220.0,128269.7,1,0,6.0
2024-10-21,IMO 蜜いもミルクシェイク,期間限定スムージー,11.0,90970.0,Monday,0,20.5,11.5,晴れ,0,0,10.0,秋,無,該当なし,0,331220.0,128269.7,0,1,11.0
2024-10-21,SS 東京サンセットソーダ,店舗限定,11.0,90970.0,Monday,0,20.5,11.5,晴れ,0,0,10.0,秋,無,該当なし,0,331220.0,128269.7,1,0,11.0
2024-10-21,10 MGつぶつぶマンゴーミルク,スムージー,10.0,90970.0,Monday,0,20.5,11.5,晴れ,0,0,10.0,秋,無,該当なし,0,331220.0,128269.7,1,0,10.0
2024-10-21,MK100 極早生みかん果汁100%ジュース,期間限定100%,15.0,90970.0,Monday,0,20.5,11.5,晴れ,0,0,10.0,秋,無,該当なし,0,331220.0,128269.7,0,1,15.0
2024-10-21,09 BOCベリーベリーオレンジココナッツ,スムージー,6.0,90970.0,Monday,0,20.5,11.5,晴れ,0,0,10.0,秋,無,該当なし,0,331220.0,128269.7,1,0,6.0
2024-10-21,07 OP果実たっぷりオレンジパイン,スムージー,6.0,90970.0,Monday,0,20.5,11.5,晴れ,0,0,10.0,秋,無,該当なし,0,331220.0,128269.7,1,0,6.0
2024-10-21,11 KIWIごろごろキウイ,スムージー,5.0,90970.0,Monday,0,20.5,11.5,晴れ,0,0,10.0,秋,無,該当なし,0,331220.0,128269.7,1,0,5.0
2024-10-21,03 STBAつぶつぶいちごバナナミルク,スムージー,8.0,90970.0,Monday,0,20.5,11.5,晴れ,0,0,10.0,秋,無,該当なし,0,331220.0,128269.7,1,0,8.0
2024-10-22,10 MGつぶつぶマンゴーミルク,スムージー,3.0,67030.0,Tuesday,0,24.4,14.5,晴れ,0,0,10.0,秋,無,該当なし,0,138785.0,118019.0,1,0,3.0
2024-10-22,05 KBケールバナナ,スムージー,1.0,67030.0,Tuesday,0,24.4,14.5,晴れ,0,0,10.0,秋,無,該当なし,0,138785.0,118019.0,1,0,1.0
2024-10-22,04 MIXトロピカルマンゴーミックス,スムージー,2.0,67030.0,Tuesday,0,24.4,14.5,晴れ,0,0,10.0,秋,無,該当なし,0,138785.0,118019.0,1,0,2.0
2024-10-22,07 OP果実たっぷりオレンジパイン,スムージー,2.0,67030.0,Tuesday,0,24.4,14.5,晴れ,0,0,10.0,秋,無,該当なし,0,138785.0,118019.0,1,0,2.0
2024-10-22,09 BOCベリーベリーオレンジココナッツ,スムージー,2.0,67030.0,Tuesday,0,24.4,14.5,晴れ,0,0,10.0,秋,無,該当なし,0,138785.0,118019.0,1,0,2.0
2024-10-22,SS 東京サンセットソーダ,店舗限定,3.0,67030.0,Tuesday,0,24.4,14.5,晴れ,0,0,10.0,秋,無,該当なし,0,138785.0,118019.0,1,0,3.0
2024-10-22,06 ACAIアサイースムージー,スムージー,2.0,67030.0,Tuesday,0,24.4,14.5,晴れ,0,0,10.0,秋,無,該当なし,0,138785.0,118019.0,1,0,2.0
2024-10-22,MK100 極早生みかん果汁100%ジュース,期間限定100%,12.0,67030.0,Tuesday,0,24.4,14.5,晴れ,0,0,10.0,秋,無,該当なし,0,138785.0,118019.0,0,1,12.0
2024-10-22,08 KOPつぶつぶキウイオレンジパイン,スムージー,3.0,67030.0,Tuesday,0,24.4,14.5,晴れ,0,0,10.0,秋,無,該当なし,0,138785.0,118019.0,1,0,3.0
2024-10-22,13 LLS搾りたてレモンライムソーダ,ソーダ,4.0,67030.0,Tuesday,0,24.4,14.5,晴れ,0,0,10.0,秋,無,該当なし,0,138785.0,118019.0,1,0,4.0
2024-10-22,02 BA完熟バナナミルク,スムージー,5.0,67030.0,Tuesday,0,24.4,14.5,晴れ,0,0,10.0,秋,無,該当なし,0,138785.0,118019.0,1,0,5.0
2024-10-22,KPS まるごと巨峰とパインスムージー,期間限定スムージー,3.0,67030.0,Tuesday,0,24.4,14.5,晴れ,0,0,10.0,秋,無,該当なし,0,138785.0,118019.0,0,1,3.0
2024-10-22,11 KIWIごろごろキウイ,スムージー,4.0,67030.0,Tuesday,0,24.4,14.5,晴れ,0,0,10.0,秋,無,該当なし,0,138785.0,118019.0,1,0,4.0
2024-10-22,01 PBA金の房プレミアムバナナミルク,スムージー,6.0,67030.0,Tuesday,0,24.4,14.5,晴れ,0,0,10.0,秋,無,該当なし,0,138785.0,118019.0,1,0,6.0
2024-10-22,03 STBAつぶつぶいちごバナナミルク,スムージー,10.0,67030.0,Tuesday,0,24.4,14.5,晴れ,0,0,10.0,秋,無,該当なし,0,138785.0,118019.0,1,0,10.0
2024-10-22,IMO 蜜いもミルクシェイク,期間限定スムージー,10.0,67030.0,Tuesday,0,24.4,14.5,晴れ,0,0,10.0,秋,無,該当なし,0,138785.0,118019.0,0,1,10.0
2024-10-22,14 PGS搾りたてピンクグレープフルーツソーダ,ソーダ,4.0,67030.0,Tuesday,0,24.4,14.5,晴れ,0,0,10.0,秋,無,該当なし,0,138785.0,118019.0,1,0,4.0
2024-10-23,04 MIXトロピカルマンゴーミックス,スムージー,2.0,82900.0,Wednesday,0,24.8,18.8,曇り,0,0,10.0,秋,無,該当なし,0,88980.0,117150.4,1,0,2.0
2024-10-23,12 LMNゴクゴクレモネードソーダ,ソーダ,2.0,82900.0,Wednesday,0,24.8,18.8,曇り,0,0,10.0,秋,無,該当なし,0,88980.0,117150.4,1,0,2.0
2024-10-23,08 KOPつぶつぶキウイオレンジパイン,スムージー,1.0,82900.0,Wednesday,0,24.8,18.8,曇り,0,0,10.0,秋,無,該当なし,0,88980.0,117150.4,1,0,1.0
2024-10-23,10 MGつぶつぶマンゴーミルク,スムージー,1.0,82900.0,Wednesday,0,24.8,18.8,曇り,0,0,10.0,秋,無,該当なし,0,88980.0,117150.4,1,0,1.0
2024-10-23,03 STBAつぶつぶいちごバナナミルク,スムージー,4.0,82900.0,Wednesday,0,24.8,18.8,曇り,0,0,10.0,秋,無,該当なし,0,88980.0,117150.4,1,0,4.0
2024-10-23,05 KBケールバナナ,スムージー,1.0,82900.0,Wednesday,0,24.8,18.8,曇り,0,0,10.0,秋,無,該当なし,0,88980.0,117150.4,1,0,1.0
2024-10-23,14 PGS搾りたてピンクグレープフルーツソーダ,ソーダ,4.0,82900.0,Wednesday,0,24.8,18.8,曇り,0,0,10.0,秋,無,該当なし,0,88980.0,117150.4,1,0,4.0
2024-10-23,KPS まるごと巨峰とパインスムージー,期間限定スムージー,7.0,82900.0,Wednesday,0,24.8,18.8,曇り,0,0,10.0,秋,無,該当なし,0,88980.0,117150.4,0,1,7.0
2024-10-23,09 BOCベリーベリーオレンジココナッツ,スムージー,3.0,82900.0,Wednesday,0,24.8,18.8,曇り,0,0,10.0,秋,無,該当なし,0,88980.0,117150.4,1,0,3.0
2024-10-23,MK100 極早生みかん果汁100%ジュース,期間限定100%,20.0,82900.0,Wednesday,0,24.8,18.8,曇り,0,0,10.0,秋,無,該当なし,0,88980.0,117150.4,0,1,20.0
2024-10-23,SS 東京サンセットソーダ,店舗限定,12.0,82900.0,Wednesday,0,24.8,18.8,曇り,0,0,10.0,秋,無,該当なし,0,88980.0,117150.4,1,0,12.0
2024-10-23,IMO 蜜いもミルクシェイク,期間限定スムージー,7.0,82900.0,Wednesday,0,24.8,18.8,曇り,0,0,10.0,秋,無,該当なし,0,88980.0,117150.4,0,1,7.0
2024-10-23,07 OP果実たっぷりオレンジパイン,スムージー,6.0,82900.0,Wednesday,0,24.8,18.8,曇り,0,0,10.0,秋,無,該当なし,0,88980.0,117150.4,1,0,6.0
2024-10-23,13 LLS搾りたてレモンライムソーダ,ソーダ,4.0,82900.0,Wednesday,0,24.8,18.8,曇り,0,0,10.0,秋,無,該当なし,0,88980.0,117150.4,1,0,4.0
2024-10-23,11 KIWIごろごろキウイ,スムージー,5.0,82900.0,Wednesday,0,24.8,18.8,曇り,0,0,10.0,秋,無,該当なし,0,88980.0,117150.4,1,0,5.0
2024-10-23,06 ACAIアサイースムージー,スムージー,3.0,82900.0,Wednesday,0,24.8,18.8,曇り,0,0,10.0,秋,無,該当なし,0,88980.0,117150.4,1,0,3.0
2024-10-23,02 BA完熟バナナミルク,スムージー,6.0,82900.0,Wednesday,0,24.8,18.8,曇り,0,0,10.0,秋,無,該当なし,0,88980.0,117150.4,1,0,6.0
2024-10-23,01 PBA金の房プレミアムバナナミルク,スムージー,7.0,82900.0,Wednesday,0,24.8,18.8,曇り,0,0,10.0,秋,無,該当なし,0,88980.0,117150.4,1,0,7.0
